npc_id,item_id,note,min,max,chance
45422,40240,精靈水晶(三重矢),1,1,10000
45422,40242,精靈水晶(魔法消除),1,1,10000
45422,40253,精靈水晶(水之元氣),1,1,10000
45422,40306,伊娃之石,1,1,10000
45422,40308,金幣,3000,10000,1000000
45422,49115,龍騎士書板(寒冰噴吐),1,1,5000
45422,49263,巨王龜肉,1,1,0
45423,20289,深淵戒指,1,1,10000
45423,40013,自我加速藥水,1,1,50000
45423,40241,精靈水晶(弱化屬性),1,1,10000
45423,40242,精靈水晶(魔法消除),1,1,10000
45423,40264,精靈水晶(風之枷鎖),1,1,10000
45423,40304,馬普勒之石,1,1,10000
45423,40305,帕格里奧之石,1,1,10000
45423,40306,伊娃之石,1,1,10000
45423,40307,沙哈之石,1,1,10000
45423,40308,金幣,265,429,1000000
45424,8,米索莉短劍,1,1,5000
45424,9,奧里哈魯根短劍,1,1,1000
45424,20181,火靈手套,1,1,5000
45424,40013,自我加速藥水,1,1,100000
45424,40044,鑽石,1,1,10000
45424,40045,紅寶石,1,1,10000
45424,40046,藍寶石,1,1,10000
45424,40047,綠寶石,1,1,10000
45424,40048,品質鑽石,1,1,5000
45424,40049,品質紅寶石,1,1,5000
45424,40050,品質藍寶石,1,1,5000
45424,40051,品質綠寶石,1,1,5000
45424,40215,魔法書(火風暴),1,1,10000
45424,40240,精靈水晶(三重矢),1,1,10000
45424,40259,精靈水晶(屬性之火),1,1,10000
45424,40305,帕格里奧之石,1,1,10000
45424,40308,金幣,265,429,1000000
45424,49105,龍騎士書板(岩漿噴吐),1,1,10000
45424,49161,精靈的私語,1,1,100000
45425,116,黑法師之杖,1,1,5000
45425,20121,黑法師長袍,1,1,5000
45425,20257,黑法師項鍊,1,1,100
45425,40012,終極治癒藥水,1,1,50000
45425,40013,自我加速藥水,1,1,50000
45425,40015,藍色藥水,1,1,50000
45425,40016,慎重藥水,1,1,100000
45425,40017,翡翠藥水,1,1,50000
45425,40279,黑暗精靈水晶(閃避提升),1,1,10000
45425,40446,黑法師戒指,1,1,5000
45425,40490,黑暗元素石,1,1,50000
45440,20070,黑暗斗蓬,1,1,5000
45440,40013,自我加速藥水,1,1,100000
45440,40018,強化 綠色藥水,1,1,50000
45440,40020,濃縮強力體力恢復劑,1,1,100000
45440,40100,瞬間移動卷軸,1,1,300000
45440,40106,傲慢之塔移動卷軸(31F),1,1,10000
45440,40173,魔法書(吸血鬼之吻),1,1,10000
45440,40185,魔法書(黑闇之影),1,1,10000
45440,40192,魔法書(弱化術),1,1,10000
45440,40201,魔法書(疾病術),1,1,10000
45440,40217,魔法書(強力無所遁形術),1,1,10000
45440,40240,精靈水晶(三重矢),1,1,10000
45440,140100,瞬間移動卷軸,1,1,100000
45445,167,受封印 被遺忘的弩槍,1,1,10000
45445,20023,風之頭盔,1,1,5000
45445,20141,被遺忘的長袍,1,1,10000
45445,20280,滅魔戒指,1,1,1000
45445,40010,治癒藥水,1,1,300000
45445,40011,強力治癒藥水,1,1,100000
45445,40012,終極治癒藥水,1,1,100000
45445,40013,自我加速藥水,1,1,100000
45445,40014,勇敢藥水,1,1,10000
45445,40015,藍色藥水,1,1,10000
45445,40016,慎重藥水,1,1,10000
45445,40017,翡翠藥水,1,1,50000
45445,40018,強化 綠色藥水,1,1,10000
45445,40019,濃縮體力恢復劑,1,1,10000
45445,40020,濃縮強力體力恢復劑,1,1,10000
45445,40021,濃縮終極體力恢復劑,1,1,10000
45445,40068,精靈餅乾,1,1,10000
45445,40089,復活卷軸,1,1,10000
45445,40090,空的魔法卷軸(等級1),1,1,10000
45445,40091,空的魔法卷軸(等級2),1,1,10000
45445,40092,空的魔法卷軸(等級3),1,1,10000
45445,40093,空的魔法卷軸(等級4),1,1,10000
45445,40094,空的魔法卷軸(等級5),1,1,10000
45445,40119,解除咀咒的卷軸,1,1,10000
45445,40126,鑑定卷軸,1,1,10000
45445,40307,沙哈之石,1,1,10000
45445,49261,格利芬肉,1,1,0
45446,10,小武士刀,1,1,5000
45446,176,拉斯塔巴德弓,1,1,5000
45446,20102,拉斯塔巴德皮盔甲,1,1,1000
45446,20199,拉斯塔巴德長靴,1,1,5000
45446,40010,治癒藥水,1,1,100000
45446,40011,強力治癒藥水,1,1,100000
45446,40013,自我加速藥水,1,1,100000
45446,40016,慎重藥水,1,1,50000
45446,40074,對盔甲施法的卷軸,1,1,10000
45446,40087,對武器施法的卷軸,1,1,10000
45446,40100,瞬間移動卷軸,1,1,100000
45446,40119,解除咀咒的卷軸,1,1,100000
45446,40209,魔法書(魔法封印),1,1,10000
45446,40216,魔法書(藥水霜化術),1,1,5000
45446,40217,魔法書(強力無所遁形術),1,1,10000
45446,40266,黑暗精靈水晶(附加劇毒),1,1,10000
45446,40269,黑暗精靈水晶(力量提升),1,1,10000
45446,40271,黑暗精靈水晶(燃燒鬥志),1,1,10000
45446,40272,黑暗精靈水晶(暗黑盲咒),1,1,10000
45446,40432,狄亞得卷軸碎片,1,1,50000
45446,40444,黑色米索莉原石,1,1,10000
45446,40524,黑色血痕,1,1,10000
45446,40746,米索莉箭,30,100,10000
45447,122,拉斯塔巴德魔杖,1,1,5000
45447,20103,拉斯塔巴德長袍,1,1,5000
45447,40013,自我加速藥水,1,1,100000
45447,40016,慎重藥水,1,1,100000
45447,40074,對盔甲施法的卷軸,1,1,10000
45447,40087,對武器施法的卷軸,1,1,10000
45447,40100,瞬間移動卷軸,1,1,100000
45447,40119,解除咀咒的卷軸,1,1,100000
45447,40200,魔法書(狂暴術),1,1,10000
45447,40211,魔法書(沉睡之霧),1,1,10000
45447,40213,魔法書(聖結界),1,1,1000
45447,40217,魔法書(強力無所遁形術),1,1,10000
45447,40219,魔法書(流星雨),1,1,100
45447,40221,魔法書(集體緩速術),1,1,10000
45447,40224,魔法書(靈魂昇華),1,1,100
45447,40271,黑暗精靈水晶(燃燒鬥志),1,1,10000
45447,40272,黑暗精靈水晶(暗黑盲咒),1,1,10000
45447,40273,黑暗精靈水晶(毒性抵抗),1,1,10000
45447,40432,狄亞得卷軸碎片,1,1,50000
45447,40444,黑色米索莉原石,1,1,10000
45447,40524,黑色血痕,1,1,10000
45449,20143,被遺忘的金屬盔甲,1,1,10000
45449,20303,抗魔戒指,1,1,10000
45449,40007,烏木魔杖,1,1,1000
45449,40010,治癒藥水,1,1,300000
45449,40011,強力治癒藥水,1,1,100000
45449,40012,終極治癒藥水,1,1,100000
45449,40013,自我加速藥水,1,1,100000
45449,40014,勇敢藥水,1,1,10000
45449,40015,藍色藥水,1,1,10000
45449,40016,慎重藥水,1,1,10000
45449,40017,翡翠藥水,1,1,50000
45449,40018,強化 綠色藥水,1,1,10000
45449,40019,濃縮體力恢復劑,1,1,10000
45449,40020,濃縮強力體力恢復劑,1,1,10000
45449,40021,濃縮終極體力恢復劑,1,1,10000
45449,40068,精靈餅乾,1,1,10000
45449,40076,古代的卷軸,1,1,1000
45449,40089,復活卷軸,1,1,10000
45449,40090,空的魔法卷軸(等級1),1,1,10000
45449,40091,空的魔法卷軸(等級2),1,1,10000
45449,40092,空的魔法卷軸(等級3),1,1,10000
45449,40093,空的魔法卷軸(等級4),1,1,10000
45449,40094,空的魔法卷軸(等級5),1,1,10000
45449,40119,解除咀咒的卷軸,1,1,10000
45449,40126,鑑定卷軸,1,1,10000
45449,40304,馬普勒之石,1,1,10000
45449,49126,記憶水晶(立方：地裂),1,1,2500
45450,20281,變形控制戒指,1,1,1000
45450,20288,傳送控制戒指,1,1,1000
45450,40015,藍色藥水,1,3,50000
45450,40016,慎重藥水,1,3,50000
45450,40318,魔法寶石,1,3,100000
45450,40443,黑色米索莉,1,1,5000
45450,40444,黑色米索莉原石,1,1,50000
45450,40524,黑色血痕,1,1,10000
45450,40718,血石碎片,1,1,50000
45450,49164,間諜報告書,1,1,50000
45451,20070,黑暗斗蓬,1,1,5000
45451,20132,黑暗披肩,1,1,10000
45451,20288,傳送控制戒指,1,1,1000
45451,40015,藍色藥水,1,1,100000
45451,40016,慎重藥水,1,1,100000
45451,40093,空的魔法卷軸(等級4),1,1,10000
45451,40183,魔法書(冰錐),1,1,10000
45451,40184,魔法書(魔力奪取),1,1,10000
45451,40186,魔法書(造屍術),1,1,10000
45451,40195,魔法書(冰矛圍籬),1,1,10000
45451,40196,魔法書(召喚術),1,1,5000
45451,40200,魔法書(狂暴術),1,1,10000
45451,40210,魔法書(雷霆風暴),1,1,5000
45451,40214,魔法書(集體傳送術),1,1,10000
45451,40225,魔法書(冰雪颶風),1,1,5000
45451,40254,精靈水晶(生命之泉),1,1,10000
45451,40255,精靈水晶(生命的祝福),1,1,1000
45451,49136,記憶水晶(立方：和諧),1,1,300
45452,20207,深水長靴,1,1,1000
45452,40007,烏木魔杖,1,1,1000
45452,40010,治癒藥水,1,1,300000
45452,40011,強力治癒藥水,1,1,100000
45452,40012,終極治癒藥水,1,1,100000
45452,40013,自我加速藥水,1,1,100000
45452,40014,勇敢藥水,1,1,10000
45452,40015,藍色藥水,1,1,10000
45452,40016,慎重藥水,1,1,10000
45452,40017,翡翠藥水,1,1,50000
45452,40018,強化 綠色藥水,1,1,10000
45452,40019,濃縮體力恢復劑,1,1,10000
45452,40020,濃縮強力體力恢復劑,1,1,10000
45452,40021,濃縮終極體力恢復劑,1,1,10000
45452,40068,精靈餅乾,1,1,10000
45452,40089,復活卷軸,1,1,10000
45452,40090,空的魔法卷軸(等級1),1,1,10000
45452,40091,空的魔法卷軸(等級2),1,1,10000
45452,40092,空的魔法卷軸(等級3),1,1,10000
45452,40093,空的魔法卷軸(等級4),1,1,10000
45452,40094,空的魔法卷軸(等級5),1,1,10000
45452,40119,解除咀咒的卷軸,1,1,10000
45452,40126,鑑定卷軸,1,1,10000
45452,40307,沙哈之石,1,1,10000
45453,40012,終極治癒藥水,1,1,50000
45453,40013,自我加速藥水,1,1,100000
45453,40014,勇敢藥水,1,1,50000
45453,40018,強化 綠色藥水,1,1,50000
45453,40074,對盔甲施法的卷軸,1,1,10000
45453,40087,對武器施法的卷軸,1,1,10000
45453,49164,間諜報告書,1,1,10000
45453,140074,對盔甲施法的卷軸,1,1,5000
45454,40011,強力治癒藥水,1,1,100000
45454,40013,自我加速藥水,1,1,100000
45454,40014,勇敢藥水,1,1,100000
45454,40016,慎重藥水,1,1,100000
45454,40018,強化 綠色藥水,1,1,100000
45454,40074,對盔甲施法的卷軸,1,1,10000
45454,40089,復活卷軸,1,1,100000
45454,40107,傲慢之塔移動卷軸(41F),1,1,10000
45454,40200,魔法書(狂暴術),1,1,10000
45454,40277,黑暗精靈水晶(暗影之牙),1,1,10000
45454,140100,瞬間移動卷軸,1,1,100000
45455,20011,抗魔法頭盔,1,1,10000
45455,40018,強化 綠色藥水,1,1,100000
45455,40074,對盔甲施法的卷軸,1,1,10000
45455,40088,變形卷軸,1,1,100000
45455,40107,傲慢之塔移動卷軸(41F),1,1,10000
45455,40279,黑暗精靈水晶(閃避提升),1,1,10000
45455,49134,記憶水晶(疼痛的歡愉),1,1,900
45456,20029,西瑪之帽,1,1,300
45456,20063,保護者斗篷,1,1,5000
45456,20182,手套,1,1,5000
45456,20256,敏捷項鍊,1,1,1000
45456,20264,力量項鍊,1,1,1000
45456,20266,智力項鍊,1,1,1000
45456,20267,精神項鍊,1,1,1000
45456,20281,變形控制戒指,1,1,1000
45456,20284,召喚控制戒指,1,1,3000
45456,20288,傳送控制戒指,1,1,1000
45456,40006,松木魔杖,1,1,100
45456,40008,楓木魔杖,1,1,1000
45456,40013,自我加速藥水,1,1,300000
45456,40015,藍色藥水,1,1,300000
45456,40018,強化 綠色藥水,1,1,300000
45456,40044,鑽石,1,1,50000
45456,40119,解除咀咒的卷軸,1,1,300000
45456,40171,魔法書(通暢氣脈術),1,1,10000
45456,40179,魔法書(極道落雷),1,1,10000
45456,40180,魔法書(高級治癒術),1,1,10000
45456,40192,魔法書(弱化術),1,1,10000
45456,40199,魔法書(強力加速術),1,1,10000
45456,40233,精靈水晶(心靈轉換),1,1,10000
45456,40241,精靈水晶(弱化屬性),1,1,10000
45456,40260,精靈水晶(風之神射),1,1,10000
45456,40262,精靈水晶(暴風之眼),1,1,10000
45456,40308,金幣,292,470,1000000
45456,40617,水晶球,1,1,5000
45456,40907,西瑪戒指,1,1,1000
45456,40908,歐林戒指,1,1,1000
45456,140074,對盔甲施法的卷軸,1,1,5000
45456,140087,對武器施法的卷軸,1,1,5000
45456,140100,瞬間移動卷軸,1,1,300000
45457,20280,滅魔戒指,1,1,1000
45457,40007,烏木魔杖,1,1,1000
45457,40010,治癒藥水,1,1,300000
45457,40011,強力治癒藥水,1,1,100000
45457,40012,終極治癒藥水,1,1,100000
45457,40013,自我加速藥水,1,1,100000
45457,40014,勇敢藥水,1,1,10000
45457,40015,藍色藥水,1,1,10000
45457,40016,慎重藥水,1,1,10000
45457,40017,翡翠藥水,1,1,50000
45457,40018,強化 綠色藥水,1,1,10000
45457,40019,濃縮體力恢復劑,1,1,10000
45457,40020,濃縮強力體力恢復劑,1,1,10000
45457,40021,濃縮終極體力恢復劑,1,1,10000
45457,40068,精靈餅乾,1,1,10000
45457,40076,古代的卷軸,1,1,1000
45457,40089,復活卷軸,1,1,10000
45457,40090,空的魔法卷軸(等級1),1,1,10000
45457,40091,空的魔法卷軸(等級2),1,1,10000
45457,40092,空的魔法卷軸(等級3),1,1,10000
45457,40093,空的魔法卷軸(等級4),1,1,10000
45457,40094,空的魔法卷軸(等級5),1,1,10000
45457,40119,解除咀咒的卷軸,1,1,10000
45457,40126,鑑定卷軸,1,1,10000
45458,33,榮耀之劍,1,1,500
45458,39,短刀,1,1,10000
45458,43,海賊彎刀,1,1,10000
45458,79,深淵雙刀,1,1,5000
45458,118,漆黑水晶球,1,1,5000
45458,178,寂靜十字弓,1,1,5000
45458,20234,信念之盾,1,1,5000
45458,40018,強化 綠色藥水,1,1,100000
45458,40044,鑽石,1,1,50000
45458,40045,紅寶石,1,1,50000
45458,40046,藍寶石,1,1,50000
45458,40047,綠寶石,1,1,50000
45458,40048,品質鑽石,1,1,10000
45458,40049,品質紅寶石,1,1,10000
45458,40050,品質藍寶石,1,1,10000
45458,40051,品質綠寶石,1,1,10000
45458,40052,高品質鑽石,1,1,5000
45458,40053,高品質紅寶石,1,1,5000
45458,40054,高品質藍寶石,1,1,5000
45458,40055,高品質綠寶石,1,1,5000
45458,40093,空的魔法卷軸(等級4),1,1,5000
45458,40175,魔法書(魔法屏障),1,1,10000
45458,40213,魔法書(聖結界),1,1,1000
45458,40224,魔法書(靈魂昇華),1,1,100
45458,40241,精靈水晶(弱化屬性),1,1,10000
45458,40259,精靈水晶(屬性之火),1,1,10000
45458,40306,伊娃之石,1,1,5000
45458,40307,沙哈之石,1,1,5000
45458,40308,金幣,292,470,1000000
45458,40330,無限箭筒,1,1,10000
45458,40471,精靈碎片,1,1,100000
45458,40621,德雷克鑰匙,1,1,700000
45458,49114,龍騎士書板(驚悚死神),1,1,1000
45458,220293,受詛咒的鑽石戒指,1,1,10000
45458,220294,受詛咒的紅寶石戒指,1,1,10000
45458,220295,受詛咒的藍寶石戒指,1,1,10000
45458,220296,受詛咒的綠寶石戒指,1,1,10000
45459,40618,土之氣息,1,1,10000
45459,40635,法令軍團印記,1,1,10000
45459,40636,法令軍王印記盒,1,1,10000
45459,40675,黑暗礦石,1,1,10000
45460,40635,法令軍團印記,1,1,10000
45460,40636,法令軍王印記盒,1,1,10000
45460,40643,水之氣息,1,1,10000
45460,40675,黑暗礦石,1,1,10000
45460,49111,龍騎士書板(覺醒：法利昂),1,1,10000
45461,40635,法令軍團印記,1,1,10000
45461,40636,法令軍王印記盒,1,1,10000
45461,40645,風之氣息,1,1,10000
45461,40675,黑暗礦石,1,1,10000
45462,40635,法令軍團印記,1,1,10000
45462,40636,法令軍王印記盒,1,1,10000
45462,40651,火之氣息,1,1,10000
45462,40675,黑暗礦石,1,1,10000
45463,40167,古老皮袋,1,1,100000
45463,40168,古老絲袋,1,1,100000
45463,40415,遺物袋子,1,1,100000
45464,20029,西瑪之帽,1,1,300
45464,20063,保護者斗篷,1,1,10000
45464,20182,手套,1,1,10000
45464,20256,敏捷項鍊,1,1,5000
45464,20284,召喚控制戒指,1,1,7000
45464,40006,松木魔杖,1,1,500
45464,40008,楓木魔杖,1,1,5000
45464,40013,自我加速藥水,1,1,300000
45464,40015,藍色藥水,1,1,300000
45464,40018,強化 綠色藥水,1,1,300000
45464,40044,鑽石,1,1,50000
45464,40048,品質鑽石,1,1,50000
45464,40052,高品質鑽石,1,1,10000
45464,40093,空的魔法卷軸(等級4),1,1,300000
45464,40119,解除咀咒的卷軸,1,1,300000
45464,40171,魔法書(通暢氣脈術),1,1,50000
45464,40179,魔法書(極道落雷),1,1,50000
45464,40188,魔法書(加速術),1,1,50000
45464,40192,魔法書(弱化術),1,1,50000
45464,40199,魔法書(強力加速術),1,1,50000
45464,40233,精靈水晶(心靈轉換),1,1,50000
45464,40241,精靈水晶(弱化屬性),1,1,50000
45464,40260,精靈水晶(風之神射),1,1,50000
45464,40262,精靈水晶(暴風之眼),1,1,50000
45464,40617,水晶球,1,1,5000
45464,40907,西瑪戒指,1,1,1000
45464,40908,歐林戒指,1,1,1000
45464,140074,對盔甲施法的卷軸,1,1,10000
45464,140087,對武器施法的卷軸,1,1,10000
45464,140100,瞬間移動卷軸,1,1,300000
45465,40635,法令軍團印記,1,1,10000
45465,40636,法令軍王印記盒,1,1,10000
45465,40675,黑暗礦石,1,1,10000
45465,40676,闇之氣息,1,1,10000
45466,20030,神官頭飾,1,1,700
45466,20067,神官斗篷,1,1,700
45466,20176,神官手套,1,1,500
45466,20208,神官長靴,1,1,500
45466,20313,黑暗腰帶,1,1,500
45466,40429,大洞穴卷軸碎片,1,1,50000
45466,40640,冥法軍王印記盒,1,1,10000
45466,40642,冥法軍團印記,1,1,10000
45466,40667,暗殺軍團印記,1,1,10000
45466,40668,暗殺軍王印記盒,1,1,10000
45466,40675,黑暗礦石,1,1,10000
45466,40703,心靈支配石,1,1,10000
45467,62,武官雙手劍,1,1,1000
45467,20168,武官手套,1,1,1000
45467,20201,武官長靴,1,1,1000
45467,40013,自我加速藥水,1,1,1000000
45467,40454,馴獸師戒指,1,1,10000
45467,40638,魔獸軍團印記,1,1,10000
45467,40639,魔獸軍王印記盒,1,1,10000
45467,40652,燃燒的皮,1,1,10000
45467,40655,水晶之牙,1,1,10000
45467,40675,黑暗礦石,1,1,10000
45468,40018,強化 綠色藥水,1,1,50000
45468,40089,復活卷軸,1,1,100000
45468,40109,傲慢之塔移動卷軸(61F),1,1,10000
45468,40200,魔法書(狂暴術),1,1,10000
45468,40899,鋼鐵原石,1,1,10000
45469,20143,被遺忘的金屬盔甲,1,1,10000
45469,20207,深水長靴,1,1,1000
45469,20303,抗魔戒指,1,1,10000
45469,40007,烏木魔杖,1,1,1000
45469,40010,治癒藥水,1,1,300000
45469,40011,強力治癒藥水,1,1,100000
45469,40012,終極治癒藥水,1,1,100000
45469,40013,自我加速藥水,1,1,100000
45469,40014,勇敢藥水,1,1,10000
45469,40015,藍色藥水,1,1,10000
45469,40016,慎重藥水,1,1,10000
45469,40017,翡翠藥水,1,1,50000
45469,40018,強化 綠色藥水,1,1,10000
45469,40019,濃縮體力恢復劑,1,1,10000
45469,40020,濃縮強力體力恢復劑,1,1,10000
45469,40021,濃縮終極體力恢復劑,1,1,10000
45469,40068,精靈餅乾,1,1,10000
45469,40089,復活卷軸,1,1,10000
45469,40090,空的魔法卷軸(等級1),1,1,10000
45469,40091,空的魔法卷軸(等級2),1,1,10000
45469,40092,空的魔法卷軸(等級3),1,1,10000
45469,40093,空的魔法卷軸(等級4),1,1,10000
45469,40094,空的魔法卷軸(等級5),1,1,10000
45469,40119,解除咀咒的卷軸,1,1,10000
45469,40126,鑑定卷軸,1,1,10000
45469,40306,伊娃之石,1,1,10000
45469,40317,磨刀石,1,1,10000
45470,20140,被遺忘的皮盔甲,1,1,10000
45470,20303,抗魔戒指,1,1,10000
45470,40007,烏木魔杖,1,1,1000
45470,40010,治癒藥水,1,1,300000
45470,40011,強力治癒藥水,1,1,100000
45470,40012,終極治癒藥水,1,1,100000
45470,40013,自我加速藥水,1,1,100000
45470,40014,勇敢藥水,1,1,10000
45470,40015,藍色藥水,1,1,10000
45470,40016,慎重藥水,1,1,10000
45470,40017,翡翠藥水,1,1,50000
45470,40018,強化 綠色藥水,1,1,10000
45470,40019,濃縮體力恢復劑,1,1,10000
45470,40020,濃縮強力體力恢復劑,1,1,10000
45470,40021,濃縮終極體力恢復劑,1,1,10000
45470,40068,精靈餅乾,1,1,10000
45470,40089,復活卷軸,1,1,10000
45470,40090,空的魔法卷軸(等級1),1,1,10000
45470,40091,空的魔法卷軸(等級2),1,1,10000
45470,40092,空的魔法卷軸(等級3),1,1,10000
45470,40093,空的魔法卷軸(等級4),1,1,10000
45470,40094,空的魔法卷軸(等級5),1,1,10000
45470,40119,解除咀咒的卷軸,1,1,10000
45470,40126,鑑定卷軸,1,1,10000
45470,40304,馬普勒之石,1,1,10000
45471,125,巫術魔法杖,1,1,1000
45471,40014,勇敢藥水,1,1,100000
45471,40049,品質紅寶石,1,1,10000
45471,40106,傲慢之塔移動卷軸(31F),1,1,10000
45471,40203,魔法書(火牢),1,1,10000
45471,40213,魔法書(聖結界),1,1,1000
45471,40278,黑暗精靈水晶(會心一擊),1,1,10000
45471,40305,帕格里奧之石,1,1,10000
45471,41150,精靈水晶(能量激發),1,1,10000
45471,49134,記憶水晶(疼痛的歡愉),1,1,1000
45471,140100,瞬間移動卷軸,1,1,100000
45472,83,狄亞得雙刀,1,1,5000
45472,20105,拉斯塔巴德鏈甲,1,1,5000
45472,40013,自我加速藥水,1,1,100000
45472,40014,勇敢藥水,1,1,100000
45472,40016,慎重藥水,1,1,50000
45472,40074,對盔甲施法的卷軸,1,1,10000
45472,40087,對武器施法的卷軸,1,1,10000
45472,40100,瞬間移動卷軸,1,1,100000
45472,40119,解除咀咒的卷軸,1,1,100000
45472,40193,魔法書(祝福魔法武器),1,1,10000
45472,40197,魔法書(神聖疾走),1,1,5000
45472,40267,黑暗精靈水晶(影之防護),1,1,10000
45472,40271,黑暗精靈水晶(燃燒鬥志),1,1,10000
45472,40273,黑暗精靈水晶(毒性抵抗),1,1,10000
45472,40274,黑暗精靈水晶(敏捷提升),1,1,10000
45472,40275,黑暗精靈水晶(雙重破壞),1,1,10000
45472,40277,黑暗精靈水晶(暗影之牙),1,1,10000
45472,40432,狄亞得卷軸碎片,1,1,50000
45472,40444,黑色米索莉原石,1,1,10000
45472,40524,黑色血痕,1,1,10000
45472,49160,丹特斯的召書,1,1,100000
45473,20025,巴土瑟之帽,1,1,300
45473,20063,保護者斗篷,1,1,10000
45473,20205,長靴,1,1,5000
45473,20266,智力項鍊,1,1,5000
45473,20284,召喚控制戒指,1,1,7000
45473,40006,松木魔杖,1,1,500
45473,40008,楓木魔杖,1,1,5000
45473,40013,自我加速藥水,1,1,300000
45473,40015,藍色藥水,1,1,300000
45473,40018,強化 綠色藥水,1,1,300000
45473,40047,綠寶石,1,1,50000
45473,40051,品質綠寶石,1,1,10000
45473,40055,高品質綠寶石,1,1,10000
45473,40093,空的魔法卷軸(等級4),1,1,300000
45473,40119,解除咀咒的卷軸,1,1,300000
45473,40175,魔法書(魔法屏障),1,1,50000
45473,40177,魔法書(岩牢),1,1,50000
45473,40178,魔法書(木乃伊的詛咒),1,1,50000
45473,40189,魔法書(魔法相消術),1,1,50000
45473,40190,魔法書(地裂術),1,1,50000
45473,40207,魔法書(震裂術),1,1,50000
45473,40235,精靈水晶(淨化精神),1,1,50000
45473,40242,精靈水晶(魔法消除),1,1,50000
45473,40248,精靈水晶(地面障礙),1,1,10000
45473,40250,精靈水晶(大地的祝福),1,1,50000
45473,40617,水晶球,1,1,5000
45473,140074,對盔甲施法的卷軸,1,1,10000
45473,140087,對武器施法的卷軸,1,1,10000
45473,140100,瞬間移動卷軸,1,1,300000
45476,40167,古老皮袋,1,1,100000
45476,40168,古老絲袋,1,1,100000
45476,40415,遺物袋子,1,1,100000
45477,20142,被遺忘的鱗甲,1,1,10000
45477,20321,多羅皮帶,1,1,10000
45477,40010,治癒藥水,1,1,300000
45477,40011,強力治癒藥水,1,1,100000
45477,40012,終極治癒藥水,1,1,100000
45477,40013,自我加速藥水,1,1,100000
45477,40014,勇敢藥水,1,1,10000
45477,40015,藍色藥水,1,1,10000
45477,40016,慎重藥水,1,1,10000
45477,40017,翡翠藥水,1,1,50000
45477,40018,強化 綠色藥水,1,1,10000
45477,40019,濃縮體力恢復劑,1,1,10000
45477,40020,濃縮強力體力恢復劑,1,1,10000
45477,40021,濃縮終極體力恢復劑,1,1,10000
45477,40068,精靈餅乾,1,1,10000
45477,40089,復活卷軸,1,1,10000
45477,40090,空的魔法卷軸(等級1),1,1,10000
45477,40091,空的魔法卷軸(等級2),1,1,10000
45477,40092,空的魔法卷軸(等級3),1,1,10000
45477,40093,空的魔法卷軸(等級4),1,1,10000
45477,40094,空的魔法卷軸(等級5),1,1,10000
45477,40119,解除咀咒的卷軸,1,1,10000
45477,40126,鑑定卷軸,1,1,10000
45477,40304,馬普勒之石,1,1,10000
45479,20187,力量手套,1,1,1000
45479,20300,地靈戒指,1,1,1000
45479,40014,勇敢藥水,1,1,50000
45479,40015,藍色藥水,1,1,50000
45479,40016,慎重藥水,1,1,50000
45479,40108,傲慢之塔移動卷軸(51F),1,1,10000
45479,40119,解除咀咒的卷軸,1,1,300000
45479,40252,精靈水晶(體能激發),1,1,10000
45479,40277,黑暗精靈水晶(暗影之牙),1,1,10000
45479,40304,馬普勒之石,1,1,10000
45479,40408,金屬塊,1,1,100000
45479,40496,粗糙的米索莉塊,1,1,100000
45479,40899,鋼鐵原石,1,1,10000
45479,49130,記憶水晶(幻覺：鑽石高崙),1,1,2000
45480,20264,力量項鍊,1,1,1000
45480,20281,變形控制戒指,1,1,1000
